Bin	Base	mean_damage	Study	primary_cluster	SampleID	library_treatment	library_polymerase
SRS3078163.bin.r.14	5	0.0398189415041783	Mann2018	1187	SRS3078163	None	PfuTurbo Cx Hotstart DNA
SRS3078181.bin.r.4	0	0.17671052631579	Mann2018	1190	SRS3078181	None	KAPA HiFi Uracil+
SRS3078181.bin.r.4	1	0.108642105263158	Mann2018	1190	SRS3078181	None	KAPA HiFi Uracil+
SRS3078181.bin.r.4	2	0.0675842105263158	Mann2018	1190	SRS3078181	None	KAPA HiFi Uracil+
SRS3078181.bin.r.4	3	0.0574684210526316	Mann2018	1190	SRS3078181	None	KAPA HiFi Uracil+
SRS3078181.bin.r.4	4	0.0473421052631579	Mann2018	1190	SRS3078181	None	KAPA HiFi Uracil+
SRS3078181.bin.r.4	5	0.0449894736842105	Mann2018	1190	SRS3078181	None	KAPA HiFi Uracil+
SRS3078195.bin.r.19	0	0.130964601769912	Mann2018	1190	SRS3078195	None	KAPA HiFi Uracil+
SRS3078195.bin.r.19	1	0.061070796460177	Mann2018	1190	SRS3078195	None	KAPA HiFi Uracil+
SRS3078195.bin.r.19	2	0.0420973451327434	Mann2018	1190	SRS3078195	None	KAPA HiFi Uracil+
SRS3078195.bin.r.19	3	0.0388141592920354	Mann2018	1190	SRS3078195	None	KAPA HiFi Uracil+
SRS3078195.bin.r.19	4	0.0325044247787611	Mann2018	1190	SRS3078195	None	KAPA HiFi Uracil+
SRS3078195.bin.r.19	5	0.0295044247787611	Mann2018	1190	SRS3078195	None	KAPA HiFi Uracil+
SRS3078197.bin.r.4	0	0.118417012448133	Mann2018	1190	SRS3078197	None	PfuTurbo Cx Hotstart DNA
SRS3078197.bin.r.4	1	0.0766078838174274	Mann2018	1190	SRS3078197	None	PfuTurbo Cx Hotstart DNA
SRS3078197.bin.r.4	2	0.0451348547717842	Mann2018	1190	SRS3078197	None	PfuTurbo Cx Hotstart DNA
SRS3078197.bin.r.4	3	0.0374792531120332	Mann2018	1190	SRS3078197	None	PfuTurbo Cx Hotstart DNA
SRS3078197.bin.r.4	4	0.0295995850622407	Mann2018	1190	SRS3078197	None	PfuTurbo Cx Hotstart DNA
SRS3078197.bin.r.4	5	0.0248775933609959	Mann2018	1190	SRS3078197	None	PfuTurbo Cx Hotstart DNA
SRS3078200.bin.r.1	0	0.264593333333333	Mann2018	1188	SRS3078200	None	KAPA HiFi Uracil+
SRS3078200.bin.r.1	1	0.16952	Mann2018	1188	SRS3078200	None	KAPA HiFi Uracil+
SRS3078200.bin.r.1	2	0.118853333333333	Mann2018	1188	SRS3078200	None	KAPA HiFi Uracil+
SRS3078200.bin.r.1	3	0.09132	Mann2018	1188	SRS3078200	None	KAPA HiFi Uracil+
SRS3078200.bin.r.1	4	0.07222	Mann2018	1188	SRS3078200	None	KAPA HiFi Uracil+
SRS3078200.bin.r.1	5	0.0620733333333333	Mann2018	1188	SRS3078200	None	KAPA HiFi Uracil+
SRS3078204.bin.r.13	0	0.092896	Mann2018	1187	SRS3078204	None	KAPA HiFi Uracil+
SRS3078204.bin.r.13	1	0.022552	Mann2018	1187	SRS3078204	None	KAPA HiFi Uracil+
SRS3078204.bin.r.13	2	0.006656	Mann2018	1187	SRS3078204	None	KAPA HiFi Uracil+
SRS3078204.bin.r.13	3	0.008296	Mann2018	1187	SRS3078204	None	KAPA HiFi Uracil+
SRS3078204.bin.r.13	4	0.010184	Mann2018	1187	SRS3078204	None	KAPA HiFi Uracil+
SRS3078204.bin.r.13	5	0.014544	Mann2018	1187	SRS3078204	None	KAPA HiFi Uracil+
SRS4625244.bin.r.3	0	0.0339554848966614	Ozga2019	1187	SRS4625244	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625244.bin.r.3	1	0.0300413354531002	Ozga2019	1187	SRS4625244	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625244.bin.r.3	2	0.0260572337042925	Ozga2019	1187	SRS4625244	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625244.bin.r.3	3	0.027241653418124	Ozga2019	1187	SRS4625244	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625244.bin.r.3	4	0.021818759936407	Ozga2019	1187	SRS4625244	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625244.bin.r.3	5	0.0231399046104928	Ozga2019	1187	SRS4625244	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.11	0	0.0814475138121547	Ozga2019	1187	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.11	1	0.0688176795580111	Ozga2019	1187	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.11	2	0.0554806629834254	Ozga2019	1187	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.11	3	0.0522872928176796	Ozga2019	1187	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.11	4	0.0500883977900553	Ozga2019	1187	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.11	5	0.0453977900552486	Ozga2019	1187	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.24	0	0.0670641025641026	Ozga2019	1188	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.24	1	0.0518205128205128	Ozga2019	1188	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.24	2	0.0435470085470086	Ozga2019	1188	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.24	3	0.041974358974359	Ozga2019	1188	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.24	4	0.0376965811965812	Ozga2019	1188	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625245.bin.r.24	5	0.0330128205128205	Ozga2019	1188	SRS4625245	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625248.bin.r.7	0	0.096695067264574	Ozga2019	1187	SRS4625248	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625248.bin.r.7	1	0.0836547085201794	Ozga2019	1187	SRS4625248	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625248.bin.r.7	2	0.0657331838565022	Ozga2019	1187	SRS4625248	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625248.bin.r.7	3	0.0659035874439462	Ozga2019	1187	SRS4625248	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625248.bin.r.7	4	0.063457399103139	Ozga2019	1187	SRS4625248	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625248.bin.r.7	5	0.0593452914798206	Ozga2019	1187	SRS4625248	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625250.bin.r.9	0	0.0595102040816327	Ozga2019	1187	SRS4625250	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625250.bin.r.9	1	0.0535510204081633	Ozga2019	1187	SRS4625250	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625250.bin.r.9	2	0.0466967930029155	Ozga2019	1187	SRS4625250	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625250.bin.r.9	3	0.043	Ozga2019	1187	SRS4625250	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625250.bin.r.9	4	0.0469795918367347	Ozga2019	1187	SRS4625250	Proof-reading enzyme	AmpliTaq Gold DNA
SRS4625250.bin.r.9	5	0.0439475218658892	Ozga2019	1187	SRS4625250	Proof-reading enzyme	AmpliTaq Gold DNA
SRS473746.bin.r.50	0	0.00853846153846154	Warinner2014	1187	SRS473746	Proof-reading enzyme	Phusion HS II DNA
SRS473746.bin.r.50	1	0.0168653846153846	Warinner2014	1187	SRS473746	Proof-reading enzyme	Phusion HS II DNA
SRS473746.bin.r.50	2	0.0172019230769231	Warinner2014	1187	SRS473746	Proof-reading enzyme	Phusion HS II DNA
SRS473746.bin.r.50	3	0.00872115384615385	Warinner2014	1187	SRS473746	Proof-reading enzyme	Phusion HS II DNA
SRS473746.bin.r.50	4	0.00824038461538462	Warinner2014	1187	SRS473746	Proof-reading enzyme	Phusion HS II DNA
SRS473746.bin.r.50	5	0.00845192307692308	Warinner2014	1187	SRS473746	Proof-reading enzyme	Phusion HS II DNA
SRS6212649.bin.r.2	0	0.0193690476190476	Eisenhofer2020	1187	SRS6212649	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212649.bin.r.2	1	0.0119047619047619	Eisenhofer2020	1187	SRS6212649	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212649.bin.r.2	2	0.00848809523809524	Eisenhofer2020	1187	SRS6212649	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212649.bin.r.2	3	0.0074047619047619	Eisenhofer2020	1187	SRS6212649	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212649.bin.r.2	4	0.00636904761904762	Eisenhofer2020	1187	SRS6212649	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212649.bin.r.2	5	0.00642857142857143	Eisenhofer2020	1187	SRS6212649	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212650.bin.r.4	0	0.0279802955665025	Eisenhofer2020	1188	SRS6212650	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212650.bin.r.4	1	0.0173267651888342	Eisenhofer2020	1188	SRS6212650	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212650.bin.r.4	2	0.0129195402298851	Eisenhofer2020	1188	SRS6212650	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212650.bin.r.4	3	0.0118669950738916	Eisenhofer2020	1188	SRS6212650	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212650.bin.r.4	4	0.00979967159277504	Eisenhofer2020	1188	SRS6212650	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212650.bin.r.4	5	0.0102939244663383	Eisenhofer2020	1188	SRS6212650	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212652.bin.r.6	0	0.0459802631578947	Eisenhofer2020	1188	SRS6212652	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212652.bin.r.6	1	0.031280701754386	Eisenhofer2020	1188	SRS6212652	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212652.bin.r.6	2	0.0181074561403509	Eisenhofer2020	1188	SRS6212652	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212652.bin.r.6	3	0.0161074561403509	Eisenhofer2020	1188	SRS6212652	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212652.bin.r.6	4	0.0138026315789474	Eisenhofer2020	1188	SRS6212652	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212652.bin.r.6	5	0.0122456140350877	Eisenhofer2020	1188	SRS6212652	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212654.bin.r.5	0	0.0437870036101083	Eisenhofer2020	1188	SRS6212654	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212654.bin.r.5	1	0.0286173285198556	Eisenhofer2020	1188	SRS6212654	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212654.bin.r.5	2	0.0170036101083033	Eisenhofer2020	1188	SRS6212654	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212654.bin.r.5	3	0.0145198555956679	Eisenhofer2020	1188	SRS6212654	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212654.bin.r.5	4	0.0135487364620939	Eisenhofer2020	1188	SRS6212654	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212654.bin.r.5	5	0.011086642599278	Eisenhofer2020	1188	SRS6212654	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212655.bin.r.1	0	0.023609907120743	Eisenhofer2020	1187	SRS6212655	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212655.bin.r.1	1	0.0139876160990712	Eisenhofer2020	1187	SRS6212655	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212655.bin.r.1	2	0.00937461300309598	Eisenhofer2020	1187	SRS6212655	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212655.bin.r.1	3	0.00890712074303406	Eisenhofer2020	1187	SRS6212655	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212655.bin.r.1	4	0.00688854489164087	Eisenhofer2020	1187	SRS6212655	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212655.bin.r.1	5	0.00690092879256966	Eisenhofer2020	1187	SRS6212655	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212656.bin.r.2	0	0.117745803357314	Eisenhofer2020	1187	SRS6212656	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212656.bin.r.2	1	0.0712997601918465	Eisenhofer2020	1187	SRS6212656	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212656.bin.r.2	2	0.0429112709832134	Eisenhofer2020	1187	SRS6212656	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212656.bin.r.2	3	0.0350191846522782	Eisenhofer2020	1187	SRS6212656	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212656.bin.r.2	4	0.0280263788968825	Eisenhofer2020	1187	SRS6212656	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212656.bin.r.2	5	0.0253932853717026	Eisenhofer2020	1187	SRS6212656	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_24.0.refbinned	0	0.0447757575757576	Eisenhofer2020	1187	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_24.0.refbinned	1	0.0366742424242424	Eisenhofer2020	1187	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_24.0.refbinned	2	0.0187863636363636	Eisenhofer2020	1187	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_24.0.refbinned	3	0.0165136363636364	Eisenhofer2020	1187	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_24.0.refbinned	4	0.014930303030303	Eisenhofer2020	1187	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_24.0.refbinned	5	0.0126878787878788	Eisenhofer2020	1187	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_25.0.refbinned	0	0.0359018286814245	Eisenhofer2020	1188	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_25.0.refbinned	1	0.0308960538979788	Eisenhofer2020	1188	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_25.0.refbinned	2	0.0185380173243503	Eisenhofer2020	1188	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_25.0.refbinned	3	0.0161087584215592	Eisenhofer2020	1188	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_25.0.refbinned	4	0.0140481231953802	Eisenhofer2020	1188	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212660_25.0.refbinned	5	0.0133272377285852	Eisenhofer2020	1188	SRS6212660	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212661.bin.r.5	0	0.0290612244897959	Eisenhofer2020	1188	SRS6212661	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212661.bin.r.5	1	0.0216989795918367	Eisenhofer2020	1188	SRS6212661	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212661.bin.r.5	2	0.012780612244898	Eisenhofer2020	1188	SRS6212661	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212661.bin.r.5	3	0.0115102040816327	Eisenhofer2020	1188	SRS6212661	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212661.bin.r.5	4	0.0095	Eisenhofer2020	1188	SRS6212661	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212661.bin.r.5	5	0.00830102040816326	Eisenhofer2020	1188	SRS6212661	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212663.bin.r.5	0	0.0427284768211921	Eisenhofer2020	1187	SRS6212663	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212663.bin.r.5	1	0.0244668874172185	Eisenhofer2020	1187	SRS6212663	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212663.bin.r.5	2	0.0133675496688742	Eisenhofer2020	1187	SRS6212663	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212663.bin.r.5	3	0.0118940397350993	Eisenhofer2020	1187	SRS6212663	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212663.bin.r.5	4	0.0107814569536424	Eisenhofer2020	1187	SRS6212663	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS6212663.bin.r.5	5	0.00963907284768212	Eisenhofer2020	1187	SRS6212663	Proof-reading enzyme	Platinum Taq DNA-Polymerase High Fidelity
SRS7212788.bin.r.2	0	0.0735333333333333	Jacobson2020	1187	SRS7212788	Half	Unknown
SRS7212788.bin.r.2	1	0.00303809523809524	Jacobson2020	1187	SRS7212788	Half	Unknown
SRS7212788.bin.r.2	2	0.0029047619047619	Jacobson2020	1187	SRS7212788	Half	Unknown
SRS7212788.bin.r.2	3	0.0024	Jacobson2020	1187	SRS7212788	Half	Unknown
SRS7212788.bin.r.2	4	0.00259047619047619	Jacobson2020	1187	SRS7212788	Half	Unknown
SRS7212788.bin.r.2	5	0.00240952380952381	Jacobson2020	1187	SRS7212788	Half	Unknown
SRS7212789.bin.r.6	0	0.052462962962963	Jacobson2020	1187	SRS7212789	Half	Unknown
SRS7212789.bin.r.6	1	0.00284567901234568	Jacobson2020	1187	SRS7212789	Half	Unknown
SRS7212789.bin.r.6	2	0.00166666666666667	Jacobson2020	1187	SRS7212789	Half	Unknown
SRS7212789.bin.r.6	3	0.00248148148148148	Jacobson2020	1187	SRS7212789	Half	Unknown
SRS7212789.bin.r.6	4	0.00266666666666667	Jacobson2020	1187	SRS7212789	Half	Unknown
SRS7212789.bin.r.6	5	0.00237448559670782	Jacobson2020	1187	SRS7212789	Half	Unknown
SRS7212790.bin.r.1	0	0.0110595238095238	Jacobson2020	1188	SRS7212790	Half	Unknown
SRS7212790.bin.r.1	1	0.00451488095238095	Jacobson2020	1188	SRS7212790	Half	Unknown
SRS7212790.bin.r.1	2	0.00324702380952381	Jacobson2020	1188	SRS7212790	Half	Unknown
SRS7212790.bin.r.1	3	0.00302380952380952	Jacobson2020	1188	SRS7212790	Half	Unknown
SRS7212790.bin.r.1	4	0.0023125	Jacobson2020	1188	SRS7212790	Half	Unknown
SRS7212790.bin.r.1	5	0.00247619047619048	Jacobson2020	1188	SRS7212790	Half	Unknown
SRS7212792.bin.r.4	0	0.0117740805604203	Jacobson2020	1188	SRS7212792	Half	Unknown
SRS7212792.bin.r.4	1	0.00702276707530648	Jacobson2020	1188	SRS7212792	Half	Unknown
SRS7212792.bin.r.4	2	0.00364798598949212	Jacobson2020	1188	SRS7212792	Half	Unknown
SRS7212792.bin.r.4	3	0.00400350262697023	Jacobson2020	1188	SRS7212792	Half	Unknown
SRS7212792.bin.r.4	4	0.00336077057793345	Jacobson2020	1188	SRS7212792	Half	Unknown
SRS7212792.bin.r.4	5	0.00243782837127846	Jacobson2020	1188	SRS7212792	Half	Unknown
SRS7212800.bin.r.1	0	0.0768106796116505	Jacobson2020	1187	SRS7212800	Half	Unknown
SRS7212800.bin.r.1	1	0.00556310679611651	Jacobson2020	1187	SRS7212800	Half	Unknown
SRS7212800.bin.r.1	2	0.00288834951456311	Jacobson2020	1187	SRS7212800	Half	Unknown
SRS7212800.bin.r.1	3	0.00403883495145631	Jacobson2020	1187	SRS7212800	Half	Unknown
SRS7212800.bin.r.1	4	0.00305339805825243	Jacobson2020	1187	SRS7212800	Half	Unknown
SRS7212800.bin.r.1	5	0.00273300970873786	Jacobson2020	1187	SRS7212800	Half	Unknown
SRS7212801.bin.r.7	0	0.0822094117647059	Jacobson2020	1187	SRS7212801	Half	Unknown
SRS7212801.bin.r.7	1	0.00504470588235294	Jacobson2020	1187	SRS7212801	Half	Unknown
SRS7212801.bin.r.7	2	0.00221411764705882	Jacobson2020	1187	SRS7212801	Half	Unknown
SRS7212801.bin.r.7	3	0.00267294117647059	Jacobson2020	1187	SRS7212801	Half	Unknown
SRS7212801.bin.r.7	4	0.00283764705882353	Jacobson2020	1187	SRS7212801	Half	Unknown
SRS7212801.bin.r.7	5	0.00207294117647059	Jacobson2020	1187	SRS7212801	Half	Unknown
SRS7212802.bin.r.1	0	0.0981043956043956	Jacobson2020	1187	SRS7212802	Half	Unknown
SRS7212802.bin.r.1	1	0.00189010989010989	Jacobson2020	1187	SRS7212802	Half	Unknown
SRS7212802.bin.r.1	2	0.00140934065934066	Jacobson2020	1187	SRS7212802	Half	Unknown
SRS7212802.bin.r.1	3	0.000903846153846154	Jacobson2020	1187	SRS7212802	Half	Unknown
SRS7212802.bin.r.1	4	0.00129945054945055	Jacobson2020	1187	SRS7212802	Half	Unknown
SRS7212802.bin.r.1	5	0.00124038461538462	Jacobson2020	1187	SRS7212802	Half	Unknown
SRS7212804.bin.r.3	0	0.110491124260355	Jacobson2020	1187	SRS7212804	Half	Unknown
SRS7212804.bin.r.3	1	0.00297633136094675	Jacobson2020	1187	SRS7212804	Half	Unknown
SRS7212804.bin.r.3	2	0.00265680473372781	Jacobson2020	1187	SRS7212804	Half	Unknown
SRS7212804.bin.r.3	3	0.00246153846153846	Jacobson2020	1187	SRS7212804	Half	Unknown
SRS7212804.bin.r.3	4	0.0022603550295858	Jacobson2020	1187	SRS7212804	Half	Unknown
SRS7212804.bin.r.3	5	0.00179881656804734	Jacobson2020	1187	SRS7212804	Half	Unknown
SRS7890498.bin.r.1	0	0.423008948545861	Weyrich2017	1190	SRS7890498	None	Unknown
SRS7890498.bin.r.1	1	0.243288590604027	Weyrich2017	1190	SRS7890498	None	Unknown
SRS7890498.bin.r.1	2	0.12178970917226	Weyrich2017	1190	SRS7890498	None	Unknown
SRS7890498.bin.r.1	3	0.0839530201342282	Weyrich2017	1190	SRS7890498	None	Unknown
SRS7890498.bin.r.1	4	0.0555704697986577	Weyrich2017	1190	SRS7890498	None	Unknown
SRS7890498.bin.r.1	5	0.0406487695749441	Weyrich2017	1190	SRS7890498	None	Unknown
SRS7967575.bin.r.2	0	0.109619496855346	Farrer2021	1187	SRS7967575	None	Unknown
SRS7967575.bin.r.2	1	0.0797767295597484	Farrer2021	1187	SRS7967575	None	Unknown
SRS7967575.bin.r.2	2	0.0540676100628931	Farrer2021	1187	SRS7967575	None	Unknown
SRS7967575.bin.r.2	3	0.0527893081761006	Farrer2021	1187	SRS7967575	None	Unknown
SRS7967575.bin.r.2	4	0.0424056603773585	Farrer2021	1187	SRS7967575	None	Unknown
SRS7967575.bin.r.2	5	0.0410566037735849	Farrer2021	1187	SRS7967575	None	Unknown
SRS7967576.bin.r.5	0	0.0923015873015873	Farrer2021	1187	SRS7967576	None	Unknown
SRS7967576.bin.r.5	1	0.0693650793650794	Farrer2021	1187	SRS7967576	None	Unknown
SRS7967576.bin.r.5	2	0.0526476190476191	Farrer2021	1187	SRS7967576	None	Unknown
SRS7967576.bin.r.5	3	0.0452968253968254	Farrer2021	1187	SRS7967576	None	Unknown
SRS7967576.bin.r.5	4	0.0375793650793651	Farrer2021	1187	SRS7967576	None	Unknown
SRS7967576.bin.r.5	5	0.0352380952380952	Farrer2021	1187	SRS7967576	None	Unknown
SRS9263822.bin.r.1	0	0.247241477272727	Modi2021	1190	SRS9263822	None	Phusion Hot Start High-Fidelity DNA
SRS9263822.bin.r.1	1	0.157230113636364	Modi2021	1190	SRS9263822	None	Phusion Hot Start High-Fidelity DNA
SRS9263822.bin.r.1	2	0.0898380681818182	Modi2021	1190	SRS9263822	None	Phusion Hot Start High-Fidelity DNA
SRS9263822.bin.r.1	3	0.06740625	Modi2021	1190	SRS9263822	None	Phusion Hot Start High-Fidelity DNA
SRS9263822.bin.r.1	4	0.0523380681818182	Modi2021	1190	SRS9263822	None	Phusion Hot Start High-Fidelity DNA
SRS9263822.bin.r.1	5	0.044125	Modi2021	1190	SRS9263822	None	Phusion Hot Start High-Fidelity DNA
